english,hinglish,hinglish_dev,pred_hinglish_dev,pred_hinglish
@TheDilliMirror hahaha.. bhabhi will refuse you from back ,@TheDilliMirror hahaha.. Bhabhi tujhe pehchaane se mana kar dengi,@थेडिलीमिर्रोर हाहाहा.. भाभी तुझे पहचाने से माना कर देंगी,@TheDilliMirror हाहाहा.. भाभी आपको पीछे से मना कर देगा,@thedillimirror hahaha.. bhabhi aapko peechhe say manna cur dega
@PoojaMissra nitish will lose his seat and has already lost his fame #BJPAheadMGBDead,@PoojaMissra Seat bhi jaayegi Aur izzat bhi Gayi Nitish ki #BJPAheadMGBDead,@पूजामिस्र सीट भी जाएगी और इज्जत भी गयी नीतीश की #बीजेपीएचईडीएमजीबीडी,@PoojaMissra नितिश अपनी सीट खो देगा और पहले ही अपनी प्रसिद्धि खो चुका है #BJPAheadMGBDead,@poojamissra nitish apni seat kho dega our pehle hee apni prasiddhi kho chuka hai #bjpaheadmgbdead
@clued_up_chic roopanagar premagali house number 420,@clued_up_chic roopanagar premagali kholi nambar chaar sau bees,@क्लूड_उप_चिक रूपनगर प्रेमगली खोली नंबर चार सौ बीस,@clued_up_chic रूपनगर प्रेमगली हाउस नंबर 420,@clued_up_chic rupnagar premgali house number 420
"the rates of all items have increased after #GST, no item has become cheaper. go to the market to buy groceries some day and then say #IndianEconomyInICU.",Har item k rate badh gaye hai #GST k baad...koi bhi item sasti nahi hui hai..kabhi bazaar ja kar ghar ka raashan to lao .fir bolo #IndianEconomyInICU,हर इतेम के रेट बढ़ गये है #जीएसटी के बाद...कोई भी इतेम सस्ती नही हुई है..कभी बज़ार जा कर घर का राशन तो लाओ .फिर बोलो #इंडियानेकोनोमाइनिकु,"#GST के बाद सभी वस्तुओं की दरें बढ़ गई हैं, कोई वस्तु सस्ती नहीं हुई है. किसी दिन किराने का सामान खरीदने के लिए बाजार जाओ और फिर #IndianEconomyInICU कहें।","#gst key baad sabhi vastuon key darein badha gayee hain, koi vastu sastee nahin hui hai. kissy dinn kiraane kaa saman khareedane key lie bazar jaao our fir #indianeconomyinicu kahein."
@someUSER saturday i buy my ticket for the #tmhtour in belgium !  i'm so happy !  ,@someUSER saturday i buy my ticket for the #tmhtour in belgium !  i'm so happy !  :),@सोम्यूजर सतुर्दय आई बाय माई टिकट फोर थे #तम्हतौर इन बेल्जियम !  आई'एम सो हैपी !  :),@someUSER शनिवार आई बाय माई टिकट फॉर थे #tmhtour इन बेल्जियम! आई एम सो हैप्पी!,@someuser shaniwar aayi buy maaee ticket forr they #tmhtour inn belgium! aayi aim soo happy!
talk in english or you will be fined,english me baat karo otherwise fine lagega ..,इंग्लिश मे बात करो ओथरवाइज फाइन लगेगा ..,इंग्लिश में बात करो या फिर जुर्माना लगेगा।,english main baat karo yaa fir jurmana lagega.
"RT @ITwingDSS : Pious Bhandara for the Foundation Day & Jaam-E-Insan Day will be celebrated on 29th April at Shah Satnam Ji Dham , Sirsa","RT @ITwingDSS : Pious Bhandara for the Foundation Day & Jaam-E-Insan Day will be celebrated on 29th April at Shah Satnam Ji Dham , Sirsa from","आरटी @इटविंगड्स : पायस भंडारा फोर थे फाउंडेशन डे & जाम-ई-इंसान डे विल बे सेलिब्रेटेड ओन २९थ एप्रिल एट शाह सतनाम जी धाम , सिरसा फ्रॉम","आरटी @ITwingDSS: पवित्र भंडारा स्थापना दिवस और जाम-ए-इंसां दिवस 29 अप्रैल को शाह सतनाम जी धाम, सिरसा में मनाया जाएगा।","rt @itwingdss: pavitra bhandara sthaapana divas our jaam-aye-insaan divas 29 aprail coo shah satnam jee dham, sirsa main manaaya jayega."
@premlata_rai @Dishasatra  there is something different about disha.,@premlata_rai @Dishasatra Disha ki baat hi kuch aur hai,@प्रेमलता_राई @दिशासत्र दिशा की बात ही कुच और है,@premlata_rai @Dishasatra दिशा के बारे में कुछ अलग है।,@premlata_rai @dishasatra disha key baare main kuchha alag hai.
@Being_HumorBhopal Aaja .. @ Chauhanshivraj's house will drink beer on Wind Waves and greet you together,@Being_Humor Bhopal aaja.. @ChouhanShivraj ke ghar ke paas Wind N Waves pe beer piyenge aur saath me badhai lenge,@बेइंग_ह्यूमर भोपाल आजा.. @चौहानशिवराज के घर के पास विंड न वेव्स पे बीर पियेंगे और साथ मे बढाई लेंगे,@Being_HumorBhopal आजा.. @चौहानशिवराज का घर हवा की लहरों पर बीयर पिएगा और एक साथ आपका अभिवादन करेगा,@being_humorbhopal aaja.. @chauhanshivraj kaa ghar hawa key laharon per bear piyega our ack saath aapka abhivaadan karega
it is pakistan's habit to attack from behind.,Pakistan ki toh aadat hai Poonch(e) se war karna.,पाकिस्तान की तोह आदत है पूंछ(ई) से वार करना।,पीछे से हमला करना पाकिस्तान की आदत है।,peechhe say hamla karna pakistan key adat hai.
@KajuBadamChor come what more to think,@KajuBadamChor Aaja kya sochna jyaada,@काजूबदमचोर आजा क्या सोचना ज्यादा,@KajuBadamChor और क्या सोचना है,@kajubadamchor our kya sochana hai
