english,hinglish,hinglish_dev,pred_hinglish_dev,pred_hinglish
airtel's network is less 4g and more of a bogus one.,"Airtel ka 4G network kam, farji network zyaada hai.","एयरटेल का ४जी नेटवर्क काम, फर्जी नेटवर्क ज्यादा है।",एयरटेल का नेटवर्क 4जी से कम और फर्जी से अधिक है।,airtel kaa network 4jee say cum our farjee say adhik hai.
"Husbands should be like Vim bar, should last more","Husbands should be like Vim bar, gale kam aur chale zyada.","हसबैंड शोल्ड बे लाइक विम बार, गले काम और चले ज्यादा।","पति विम बार की तरह होने चाहिए, अधिक लंबे समय तक रहने चाहिए","pati vim baar key tarah honey chaahiye, adhik lambe samay tuck rahane chaahiye"
@dishasatra @runjhunmehrotra sure sure. we will make you stand at the gate to welcome the wedding guests. okay?,"@Dishasatra @runjhunmehrotra zaroor zaroor, tujhe gate par khada karenge baraatiyon ka swagat karne. Ok?","@दिशासत्र @रुंझुनमेहरोत्रा ज़रूर ज़रूर, तुझे गेट पर खड़ा करेंगे बरातियों का स्वागत करने. ओक?",@dishasatra @runjhunmehrotra पक्का. हम आपको शादी के मेहमानों का स्वागत करने के लिए गेट पर खड़ा कराएंगे। ठीक है?,@dishasatra @runjhunmehrotra pakka. humm aapko shaadi key mehmaanon kaa swaagat karane key lie gate per khadaa karaayenge. theek hai?
"@king_ranjhna @21century_kant this is respect, the awesomeness of a woman.",@king_ranjhna @21century_kant ye respect h ek woman ki kamal h,@किंग_रांझना @२१सेंचुरी_कांत ये रिस्पेक्ट ह एक वुमन की कमल ह,"@king_ranjhna @21century_kant यह सम्मान है, एक महिला की सुंदरता।","@king_ranjhna @21century_kant yeah sammaan hai, ack mahila key sundarta."
garbage bin guddu brother in winter season did you not ring other people's bell and run ? if you ran then show brother,garbage bin guddu bhai thand ke mausam mein dusro ke ghar ki bell baja kar bhage nahi kya  ?  agar bhage to dikhao bhai :),गारबेज बिन गुड्डू भाई ठंड के मौसम में दुसरो के घर की बेल बाजा कर भागे नही क्या  ?  अगर भागे तो दिखाओ भाई :),कचरा बिन गुड्डू भाई सर्दियों के मौसम में क्या आपने दूसरों की घंटी नहीं बजाई और भागते नहीं? अगर आप दौड़ते तो भाई को दिखाएँ,kachra bean guddu bhaai sardiyon key mausam main kya aapane dusaron key ghanti nahin bajaai our bhaagate nahin? agar aap daudate too bhaai coo dikhaaen
@BolshoyBooze what happened? yesterday night some tweets about robbery were tweeted ,@BolshoyBooze hua kya tha? kal raat kuchh tweet chori ki baaten ho rahi thi :),@बोलशोयबूज़े हुआ क्या था? कल रात कुछ ट्वीट चोरी की बातें हो रही थी :),@BolshoyBooze क्या हुआ? कल रात डकैती के बारे में कुछ ट्वीट किए गए थे,@bolshoybooze kya hua? call raat dakaiti key baare main kuchha tweet kiye gaye they
"you give me contribution, i will give you acknowledgement.","Tum mujhe varghani do, main tumhe paavti dunga.","तुम मुझे वरघानी दो, मैं तुम्हे पावती दूंगा।","आप मुझे योगदान दें, मैं आपको स्वीकृति दूंगा।","aap mujhe yogdan dein, main aapko sweekriti doonga."
"@YoBlackPepper @naina_agarwal is protected. 
 There is only 1,70,546 Naina Agarwal in this country! How someone can find her?","@YoBlackPepper @naina_agarwal protected aaraha hai :-/
 Iss desh mein insta pe sirf 1,70,546 Naina Agarwal honge. Koi kaise dhundega?","@योब्लैकपेपर @नैना_अगरवाल प्रोटेक्टेड आरहा है :-/
 आईएस देश में इंस्टा पे सिर्फ १,७०,५४६ नैना अगरवाल होंगे. कोई कैसे ढूंडेगा?","@YoBlackPepper @naina_agarwal सुरक्षित है। इस देश में केवल 1,70,546 नैना अग्रवाल है! कोई उसे कैसे ढूंढ सकता है?","@yoblackpepper @naina_agarwal surakshit hai. iss desh main kewal 1,70,546 naina aggarwal hai! koi use kaise dhoondh sakta hai?"
"@sagarikaghose madam, you are high since yesterday on what? share with us also.",. @sagarikaghose madamji kalse kaunsa nasha kiye hain aap? Kuch humein bhi dijiye,. @सागरिकाघोस मदमजी कलसे कौंसा नशा किये हैं आप? कुच हमें भी दीजिए,"@sagarikaghose मैडम, आप कल से किस बात को लेकर हाई हैं? हमारे साथ भी शेयर करें।","@sagarikaghose maidam, aap call say kiss baat coo lakers haaee hain? hamare saath bhi share karein."
@AndColorPockeT it is together:),@AndColorPockeT sath me hain:),@एंडकलरपॉकेट साथ मे हैं:),@AndColorPockeT यह एक साथ हैः),@andcolorpocket yeah ack saath haih)
Whole nation knows who has #dharm of doing Scam,ye to pura #desh jaanta hai ki #scam karna kiska #dharm h 0,ये तो पूरा #देश जानता है की #स्कैम करना किसका #धर्म ह ०,पूरा देश जानता है कि किसके पास घोटाला करने का #dharm है,puuraa desh janata hai kii kisake paas ghotala karane kaa #dharm hai
"@twinitisha ok, now my eyes are open but i'm still sleepy. i'm going to sleep more","@twinitisha achha, ab aankhein khuli hai...still sleepy... Gonna zzzzzzz more","@ट्विनिटिशा अछा, अब आंखें खुली है...स्टिल स्लीपी... गोना ज़ज़्ज़्ज़ मोरे","@twinitisha ठीक है, अब मेरी आँखें खुली हैं लेकिन मुझे अभी भी नींद आ रही है। मैं और सोने जा रहा हूँ","@twinitisha theek hai, ab merry aankhen khuli hain lekin mujhe abhi bhi neend aa rahee hai. main our sone jaa rahaa hoon"
"they want ticket for their child, congress said no?bjp is giving","unhe bete ke liye ticket  chajiye, Congress ne mana kar diya...Bjp dear rahi hai.","उन्हे बेटे के लिए टिकट  चाजिए, कांग्रेस ने माना कर दिया...बीजेपी डियर रही है।","वे अपने बच्चे के लिए टिकट चाहते हैं, कांग्रेस ने कहा कि भाजपा नहीं दे रही है","way apane bachche key lie ticket chahte hain, congress nay kahaa kii bhajpa nahin dei rahee hai"
