hinglish,hinglish_dev,english,english_pred
Pehli surgical strike kulkarni sahab ke ghar honi chahiye.,पहली सर्जिकल स्ट्राइक कुलकर्णी साहब के घर होनी चाहिए।,the first surgical strike should be at kulkarni's house.,The first surgical strike should have been at Kulkarni saab's house.
"Aah., itni angrezi nahi samajhti mujhe :)","आह., इतनी अंग्रेजी नही समझती मुझे :)",aah! i don't understand this much english.,"ah., i don't understand english that much:)"
RT @Madan_Chikna : Mark Zuckerberg's Mom- Beta facebook aur whatsapp pe dhyaan do .,आरटी @मदन_चिकना : मार्क जुकरबर्ग'एस मोम- बेटा फेसबुक और व्हाट्सएप पे ध्यान दो ।,"RT @Madan_Chikna : mark zuckerberg's mom- son, pay attention to facebook and whatsapp.",RT @मदन_चिकना: mark zuckerberg's mom - son pay attention to facebook and whatsapp.
Abhi dikha! Haha. Thanks darling!,अभी दिखा! हाहा. थैंक्स डार्लिंग!,just show! h thanks darling!,just showed up! haha. thanks darling!
"Piyo aur peene do.
Pre budday bash.pic.twitter.com/3YFshiYr4B","पियो और पीने दो.
पीआरई बडे बैश.पिक.ट्विटर.कॉम/३याफशियर४बी","drink and let us drink
Pre birthday bash.pic.twitter.com/3YFshiYr4B",Drink and let drink. Prey bade बैश.पिक.ट्विटर.कॉम/3याफशियर4बी
64 in 1 leke aata .  .  . usme sab milte,६४ इन १ लेके आता .  .  . उसमे सब मिलते,you should have bought 64 in 1. you must have got everything in that,64 comes in 1.. everyone gets in that.
@Ruchir78 paisa bhijwa diya hai. Dekhte hain,@रुचिर७८ पैसा भिजवा दिया है. देखते हैं,@Ruchir78 sent the money. let us see,@रुचिर78 money has been sent. let's see
@tweeting_pal bo ungh aave chhe :(,@ट्वीटिंग_पाल बो ऊंघ आवे छे :(,@tweeting_pal i am feeling extremely sleepy,@ट्वीटिंग_पाल I feel sleepy.
"NaMo to Bihar : Mitron "" aaj raat 8 bje se tejaswi ( â‚¹ 1000 ) & tejP ( â‚¹ 500 ) valid nahi rahenge 0 #notebandi #NitishGharWapsi","नमो तो बिहार : मित्रों "" आज रात ८ ब्जे से तेजस्वी ( â‚¹ १००० ) & तेजप ( â‚¹ ५०० ) वालिद नही रहेंगे ० #नोटबंदी #नीतिशघरवापसी","NaMo to Bihar : friends, "" from tonight 8 pm tejaswi ( 1000's notes) and tejP (500 notes) won't be considered valid#notebandi #NitishGharWapsi","Namo to Bihar: Friends, from 8 o'clock tonight, Tejashwi (â'1 1000) and Tejap (â'1 500) will not be able to stay 0 #नोटबंदी #नीतिशघरवापसी"
"Smith out ho gaya, ab Dhoni aayega. ","स्मिथ आउट हो गया, अब धोनी आएगा।","smith is out, now dhoni will come.","Smith is out, now Dhoni will come."
BHARAT MATA KI JAI !! #IndvsPak,भारत माता की जाई !! #इंडवस्पैक,vactorious india !!,Bharat Mata Ki Jai! #इंडवस्पैक
kamaal karte ho Salman ji aayeh bhi nahi..,कमाल करते हो सलमान जी आएः भी नही..,you are amazing. salaman ji you did not even come.,You are doing wonders. Salman came. Not even..
Duniya par umeed kaayam hai.,दुनिया पर उमीद कायम है।,hope rests on the world.,Hope prevails over the world.
Bahot hi achhe dinhttps://twitter.com/htTweets/status/599197476613062657 …,बहोत ही अछे डिंहटीटीपीएस://ट्विटर.कॉम/हॉटवीट्स/स्टेटस/५९९१९७४७६६१३०६२६५७ …,very very good days https://twitter.com/htTweets/status/599197476613062657 …,Very nice DingTips: / / twitter. com / hotweets / status / 599197476613062657..
m bhi  .  .  . m bhi .  .  .  katai chipak gya jabrang tareeke se,एम भी  .  .  . एम भी .  .  .  कटाई चिपक ग्या जबरंग तरीके से,even i .. he got attached very strongly,m too. m too. kati stuck in a jarring way.
@friendlii_ghost chuneende aamo se bana..,@फ्रेंडली_घोस्ट चुनींदे आमो से बना..,@friendlii_ghost made from selected mangoes,@फ्रेंडली_घोस्ट Made from selected mangoes..
@Alllahdin aaja phir se chutti lekar,@अल्लाहदीन आजा फिर से छुट्टी लेकर,@alllahdin take leave and come again,@अल्लाहदीन Come again by taking leave.
@Lambar_Daar Jab tak aa rahe hai.. Tab tak badiya hai.. Jis din band ho gaye.. Samaj lena.. Time to get new gf ,@लम्बर_दार जब तक आ रहे है.. तब तक बडिया है.. जिस दिन बंद हो गये.. समाज लेना.. टाइम तो गेट न्यू जीएफ,),@लम्बर_दार By the time they are coming.. by the time they are closed.. taking the society.. time to get new gf
RT @iVeronicaDani : Lets see what SureshPrabhu has in store for railways . Ab Prabhu bharose railways saathiyoon . #RailBudget2015 #PrabhuKi,आरटी @इवरोनिकादानी : लेट्स सी व्हाट सुरेशप्रभु हास इन स्टोर फोर रेलवेज . अब प्रभु भरोसे रेलवेज साथियों . #रेलबजेट२०१५ #प्रभुकी,retweet @iVeronicaDani : Let us see what sureshprabhu has in store for railways . now railways is entrusted to prabhu friends. #RailBudget2015 #PrabhuKi,RT @इवरोनिकादानी: Let's see what Sureshprabhu has in store for Railways. Now Prabhu trusts Railways friends. #रेलबजेट2015 #प्रभुकी
scorcher fest returns to the duke again for a huge day of live music !this years record 180 acts !sunday 18th ...http/URL,स्कोर्चर फेस्ट रिटर्न्स तो थे ड्यूक अगेन फोर आ हुगे डे ओएफ लाइव म्यूजिक !थिस यर्स रिकॉर्ड १८० एक्ट्स !संडे १८थ ...एचटीटीपी/उर्ल,scorcher fest returns to the duke again for a huge day of live music !this years record 180 acts !sunday 18th,scorcher fest returns to the duke again for a hug day of live music! this years record 180 acts! sunday 18th... http / URL
Log aajkal khud pe sly maarte hai.. Lagta hai AAP ka supporter hai pic.twitter.com/wxsB7ZKLLH,लोग आजकल खुद पे स्लाई मारते है.. लगता है आप का सपोर्टर है पिक.ट्विटर.कॉम/डब्ल्यूएक्सएसबी७ज़कल्ल्ह,People nowadays kill themselves .. Looks like your supporter is back.Twitter.com / Yr 7 Jaklalah,People slam themselves these days.. it seems that you have a supporter पिक.ट्विटर.कॉम/डब्ल्यूएक्सएसबी7ज़कल्ल्ह
"u so lucky man guddu , my mom used to say "" paise sirf papa se manga kar' .","उ सो लकी मन गुड्डू , माई मोम यूज्ड तो से "" पैसे सिर्फ पापा से मांगा कर' ।","you are so lucky man guddu , my mom used to say "" ask money only from your father'' .","oh so lucky man guddu, my mom used to say ""ask for money only from papa."""
yahi bacha bada hoke yugpurush kehlaya,यही बचा बड़ा होके युगपुरुष कहलाया,when this kid grows up he will lead the generation.,This was called Yugpurush after growing up.
"Wazan Sonakshi Sinha, dress Aishwarya ke size wali.","वजन सोनाक्षी सिन्हा, ड्रेस ऐश्वर्या के साइज वाली।","weight like sonakshi sinha, dress of aishwarya's size","Sonakshi Sinha weighs, the dress is the size of Aishwarya."
guddu se bhi jyada dussht hai ye teacher .  .  .  . raman sir ko chhodna mat guddu .  .  .,गुड्डू से भी ज्यादा दुष्ट है ये टीचर .  .  .  . रमन सिर को छोड़ना मत गुड्डू .  .  ।,This teacher is worse than guddu... don't let him go guddu,this teacher is more evil than guddu... don't leave ramana sir guddu..
