hinglish,hinglish_dev,english,english_pred
"Pakistani girl :- ""Mujhe ghar drop kar doge?"" 
Pakistani Cricketer :- ""Drop karna toh meri khaasiyat hai"" #AUSvPAK","पाकिस्तानी गर्ल :- ""मुझे घर ड्रॉप कर दोगे?"" 
पाकिस्तानी क्रिकेटर :- ""ड्रॉप करना तोह मेरी खासियत है"" #औस्वपाक","Pakistani girl :- ""would you drop me?"" 
Pakistani Cricketer :- ""Droping is my only speciality"" #AUSvPAK","Pakistani Girl: - ""Will you drop me home?"" Pakistani Cricketer: - ""Dropping you is my specialty"" #औस्वपाक"
"@MeetUunngLee LOL! Bola tha, chal daaru toh waise bhi pilaunga Hi tujhe darling ","@मीटूँगली लोल! बोला था, चल दारू तोह वैसे भी पिलाऊंगा ही तुझे डार्लिंग","@MeetUunngLee  i said, lets go, anyway i'm going to buy a whiskey for you darling","@मीटूँगली Lol! He said, let's go, I'll get you a drink anyway, Darling."
"apko kyun jalan ho rahe hai "" ya phir Afridi kay Ashwin ko 6 s yaad kar ke khush . #SurgicalStrike","आपको क्यून जलन हो रहे है "" या फिर अफरीदी के अश्विन को ६ एस याद कर के खुश . #सर्जिकलस्ट्राइक",why are you so jelous or happy with afridi's sixes to ashwin. #SurgicalStrike,"Why are you jealous ""or happy to miss Afridi's 6s to Ashwin. #सर्जिकलस्ट्राइक"
"Upar Upar Upar Upar Upar Upar.. In the air..

RT @FirstpostSports: CAPTIONS please...... #Taylor #Russell #IndVsWIpic.twitter.com/P9JDHW0JRs","उपर उपर उपर उपर उपर उपर.. इन थे एआईआर..

आरटी @फर्स्टपोस्टस्पोर्ट्स: कैप्शंस प्लीज...... #टेलर #रसेल #इंडवस्विपिक.ट्विटर.कॉम/प९जद्व०जेआरएस","up up up up up .. In the air..

retweet @FirstpostSports: CAPTIONS please...... #Taylor #Russell #IndVsWIpic.twitter.com/P9JDHW0JRs","Up, up, up, up, up, up, up, up, up, up, up, up, up, up, up, up, up, up, up, up, up, up, up, up, up, up, up, up, up, up, up, up, up, up, up, up, up, up, up, up, up, up, up, up, up, up, up, up, up, up, up, up, up, up, up, up, up, up, up, up, up, up, up, up, up, up, up, up, up, up, up, up, up, up, up, up, up, up, up, up, up, up, up, up, up, up, up, up, up, up, up, up, up, up, up, up, up, up, up, up, up, up, up, up, up, up, up, up, up, up, up, up, up."
".@ArvindKejriwal sir hug Kalmadi, hug Raja, hug Pawar and tell these Sanghis that insan corrupt nahi hota waqt corrupt hot hai.",".@अरविंदकेजरीवाल सिर हग कलमाड़ी, हग राजा, हग पावर एंड टेल ठेसे संघिस थाट इंसान करप्ट नही होता वक्त करप्ट होत है।",".@ArvindKejriwal sir hug kalmadi, hug pawar and tell these sanghis that a man is never corrupt only the time is","Sir Hugh Kalmadi, Hugh Raja, Hugh Power and Tell, that man is corrupt when he is not corrupt."
She wants to see my ration card..  Apne ghar se Bajrangi Bhaijaan ko bheja tha.. Bhool gayee  https://twitter.com/MehrTarar/status/633331132810043392 …,शे वांट्स तो सी माई रेशन कार्ड..  अपने घर से बजरंगी भाईजान को भेजा था.. भूल गयी  एचटीटीपीएस://ट्विटर.कॉम/मेहरतर/स्टेटस/६३३३३११३२८१००४३३९२ …,"She wants to see my ration card..  
We sent Bajtngi Bhaijaan from our home. She forgot that.
https://twitter.com/MehrTarar/status/633331132810043392 …",She Wants To See My Ration Card.. sent to Bajrangi Bhaijaan from her home.. forgot it.. https: / / twitter.com / mehrtar / status / 633331132810043392
Main apka bohot badaaa fan hoon.. we luv u bhai,मैं आपका बोहोत बड़ा फैन हूँ.. वे लुव उ भाई,I am a huge fan of yours. we love you brother.,I'm a big fan of yours..
@zoomphatak @ek_samosa_dena @Dishasatra ye dono dikhe mujhe!,@ज़ूमफटक @एक_समोसा_देना @दिशासत्र ये डोनो दिखे मुझे!,@ZoomFatak @ Ek_Samosa_Dena @ Dishastra seen both of them!,@ज़ूमफटक @एक_समोसा_देना @दिशासत्र Look at me!
@LaliJogan37 Dilli walo ke achche din khatam,@लालीजोगन३७ दिल्ली वालो के अच्छे दिन खतम,@LaliJogan37 end of good days for people of Delhi,@लालीजोगन37 Delhiites'good days are over
@sayshardik @Funadrius @SaleemChikna @jessejulka haan harani yahan par bhi footage,@सायशारदिक @फुनाद्रियस @सलीमचिकना @जेसेजुल्का हाँ हरानी यहां पर भी फुटेज,@sayshardik @Funadrius @SaleemChikna @jessejulka yes harnai footage is also here,@सायशारदिक @फुनाद्रियस @सलीमचिकना @जेसेजुल्का Yes Harani here also footage
Hum to bolte hain #GST aur #Demonetisation ko roll-back karo. Bharat mein zyada  se zyada  anpadh log hain ye koi inka ATM Paytm samajh mein nahi aa raha: who is responsible @laluprasadrjd,हम तो बोलते हैं #जीएसटी और #डिमोनेटाइजेशन को रोल-बैक करो. भारत में ज्यादा  से ज्यादा  अनपढ़ लोग हैं ये कोई इनका एटीएम पेटीएम समझ में नही आ रहा: व्हो इस रिस्पॉन्सिबल @लालूप्रसादर्ज्द,"i say we should rollback #GST and #Demonetisation. india has mostly illeterate people, no one is understanding atmpaytm: who is responsible @laluprasadrjd",We say roll-back #जीएसटी and #डिमोनेटाइजेशन. There are more and more illiterate people in India. No one understands their ATM PayTM: Wow this is Responsible @लालूप्रसादर्ज्द
only speaking in english at home wont do any good to guddu .  .  .,ओनली स्पीकिंग इन इंग्लिश एट होम वॉन्ट दो अन्य गुड तो गुड्डू .  .  ।,only speaking in english at home won't do any good to guddu .  .  .,Only speaking in English at home want two other good to Guddu.
Is this the South Africa we know ? Maang ke nahi cheen ke lenge #MaukaMauka India to break the jinx #CWC15,इस थिस थे साउथ अफ्रीका वे नोव ? मांग के नही चीन के लेंगे #मौकामौका इंडिया तो ब्रेक थे जिंक्स #सीडब्ल्यूसी१५,"is this the south africa we know ? will take it away, not on demand #MaukaMauka india to break the jinx #CWC15",This was South Africa they know? Not demand China they will take #मौकामौका India then break the jinx #सीडब्ल्यूसी15
@Dishasatra aha @ROFLaaLa Sunday ke liye kaunsi daru padi hai?,@दिशासत्र अहा @रोफलाला संडे के लिए कौंसी दारू पड़ी है?,@Dishasatra aha @ROFLaaLa which alcohol is present for sunday?,@दिशासत्र Ahhhhhhhhhhhhhhhhhhhhhhhhhhhhhhhhhhhhhhhhhhhhhhhhhhhhhhhhhhhhhhhhhhhhhhhhhhhhhhhhhhhhhhhhhhhhhhhhhhhhhhhhhhhhhhhhhhhhhhhhhhhhhhhhhhhhhhhhhhhhhhhhhhhhhhhhhhhhhhhhhhhhhhhhhhhhhhhhhhhhhhhhhhhhhhhhhhhhhhhhhhhhhhhhhhhhhhhhhhhhhhhhhhhhhhhhhhhhhhhhhhhhhhhhhhh
@GadhviLaxman hahaa baat to sahi hao @iamkits,@गढविलक्ष्मण हहा बात तो सही हाओ @आईएमकिट्स,@GadhviLaxman the talk is right @iamkits,"@गढविलक्ष्मण Yes, that's right @आईएमकिट्स"
"""Main apne 66 MLAs leke alag party banane ke liye tayyar hoon"" 
AAP MLAs or pvt horses of Arvind Kejriwal to trade as he wants?
#AAPKaSting","""मैं अपने ६६ मालास लेके अलग पार्टी बनने के लिए तैयार हूँ"" 
आप मालास ओर पीवीटी हॉर्सेस ओएफ अरविंद केजरीवाल तो ट्रेड एएस हे वांट्स?
#आपकास्टिंग","""i am ready to make another party with my 66 members of legislative assembly"" 
aam aadmi party MLAs or private horses of arvind kejriwal to trade as he wants?
#AAPKaSting","""I am ready to be a separate party with my 66 malas"" ""Aap malas aur PVT horses OF Arvind Kejriwal toh trade AS he wants?"" """""
